dataset,method,num_xp,CQR_FL_coverage,CQR_coverage,CQR_M_coverage,CQR_FL_length,CQR_length,CQR_M_length
bike,RidgeCV,0,86.89320388349515,86.89320388349515,94.1747572815534,2.38185946593039,2.346078571359578,2.9526873457641583
bike,RidgeCV,1,91.2621359223301,91.2621359223301,93.20388349514563,2.1934174163712297,2.2142310022013225,2.6016506621398214
bike,RidgeCV,2,88.3495145631068,88.3495145631068,94.1747572815534,2.2761931101195962,2.3168179903764674,3.1124156229706084
bike,RidgeCV,3,90.77669902912622,91.74757281553399,93.68932038834951,2.225311443592897,2.2704876891017274,2.702658266419281
bike,RidgeCV,4,93.20388349514563,93.20388349514563,96.11650485436894,2.7250273647353134,2.7250273647353134,3.470688754783473
bike,RidgeCV,5,95.63106796116504,95.14563106796116,96.60194174757282,3.078644708035757,2.8894418428865976,3.6015535322281518
bike,RidgeCV,6,87.37864077669903,85.92233009708737,96.11650485436894,2.4734158148545404,2.409476099282596,3.1655722302988254
bike,RidgeCV,7,93.20388349514563,93.20388349514563,95.14563106796116,2.6183832408151457,2.6464312898768307,3.247504996936866
bike,RidgeCV,8,94.1747572815534,94.1747572815534,95.63106796116504,2.6671684819729577,2.5816858049198177,3.166989361084832
bike,RidgeCV,9,90.29126213592234,87.37864077669903,91.2621359223301,2.6263661987128644,2.4133389278035713,2.7923381704499275
bike,RidgeCV,10,92.71844660194175,93.20388349514563,97.57281553398059,2.414390343647071,2.5851682742600834,3.4822546254433955
bike,RidgeCV,11,91.74757281553399,91.74757281553399,95.14563106796116,2.3265263747293226,2.301820184907747,2.787583501951781
bike,RidgeCV,12,86.40776699029125,86.40776699029125,91.2621359223301,2.178759098217331,2.178759098217331,2.4529119779464037
bike,RidgeCV,13,87.37864077669903,88.3495145631068,92.23300970873787,2.2296105166437696,2.2507843938232726,2.5657728192618854
bike,RidgeCV,14,90.77669902912622,89.80582524271846,92.71844660194175,2.507161703606665,2.4239572052530716,3.0147635089398372
bike,RidgeCV,15,92.23300970873787,92.23300970873787,97.0873786407767,2.4261268561258573,2.4261268561258573,3.08331047849098
bike,RidgeCV,16,90.77669902912622,87.86407766990291,93.20388349514563,2.5039762860050607,2.371457168886927,2.8097802302834998
bike,RidgeCV,17,90.29126213592234,90.29126213592234,97.0873786407767,2.6102594321282497,2.6535261438289326,3.614152711819642
bike,RidgeCV,18,93.20388349514563,91.74757281553399,93.68932038834951,2.5932310239451652,2.547077798221817,2.88696507886205
bike,RidgeCV,19,92.71844660194175,91.74757281553399,94.1747572815534,2.4021077345067177,2.362628046665034,2.727270616352125
bike,Random_Forest,0,93.20388349514563,93.20388349514563,93.68932038834951,0.8720744590196244,0.8720744590196244,0.9655224000612701
bike,Random_Forest,1,90.29126213592234,91.2621359223301,95.14563106796116,0.8421750773022747,0.849289528584735,1.0093504821653065
bike,Random_Forest,2,90.77669902912622,86.89320388349515,92.23300970873787,1.0090566245173878,0.9354822661047473,1.0915818985627832
bike,Random_Forest,3,85.43689320388349,84.9514563106796,90.77669902912622,0.8998312939455656,0.8833056310005422,1.0123378108239116
